;x,z,nmann,xutm,yutm,AngMd,AngMi,Q
73250.000,-4.043,0.030,751264.738,4093963.311,2.865,-0.277,20.000
73300.000,-4.029,0.030,751251.065,4093915.217,2.865,-0.277,20.000
73350.000,-4.016,0.030,751237.393,4093867.123,2.865,-0.277,20.000
73400.000,-4.004,0.030,751223.721,4093819.028,2.865,-0.277,20.000
73450.000,-3.993,0.030,751210.049,4093770.934,2.865,-0.277,20.000
73500.000,-3.984,0.030,751196.377,4093722.839,2.865,-0.277,20.000
73550.000,-3.976,0.030,751182.705,4093674.745,2.865,-0.277,20.000
73600.000,-3.969,0.030,751169.033,4093626.651,2.865,-0.277,20.000
73650.000,-3.963,0.030,751155.361,4093578.556,2.865,-0.277,20.000
73700.000,-3.958,0.030,751141.688,4093530.462,2.865,-0.277,20.000
73750.000,-3.954,0.030,751128.016,4093482.367,2.865,-0.277,20.000
73800.000,-3.952,0.030,751114.344,4093434.273,2.865,-0.277,20.000
73850.000,-3.950,0.030,751100.672,4093386.178,2.865,-0.277,20.000
73900.000,-3.948,0.030,751087.000,4093338.084,2.865,-0.277,20.000
73950.000,-3.946,0.030,751073.328,4093289.990,2.866,-0.275,20.000
74000.000,-3.944,0.030,751059.738,4093241.872,2.879,-0.263,20.000
74050.000,-3.942,0.030,751046.741,4093193.593,2.891,-0.250,20.000
74100.000,-3.940,0.030,751034.362,4093145.149,2.891,-0.250,20.000
74150.000,-3.938,0.030,751021.983,4093096.706,2.891,-0.250,20.000
74200.000,-3.936,0.030,751009.604,4093048.263,2.891,-0.250,20.000
74250.000,-3.934,0.030,750997.224,4092999.819,2.891,-0.250,20.000
74300.000,-3.932,0.030,750984.845,4092951.376,2.891,-0.250,20.000
74350.000,-3.930,0.030,750972.466,4092902.933,2.891,-0.250,20.000
74400.000,-3.928,0.030,750960.087,4092854.489,2.891,-0.250,20.000
74450.000,-3.926,0.030,750947.708,4092806.046,2.891,-0.250,20.000
74500.000,-3.924,0.030,750935.329,4092757.603,2.891,-0.250,20.000
74550.000,-3.922,0.030,750922.950,4092709.159,2.891,-0.250,20.000
74600.000,-3.920,0.030,750910.571,4092660.716,2.891,-0.250,20.000
74650.000,-3.918,0.030,750898.192,4092612.273,2.891,-0.250,20.000
74700.000,-3.916,0.030,750885.812,4092563.829,2.891,-0.250,20.000
74750.000,-3.914,0.030,750873.433,4092515.386,2.891,-0.250,20.000
74800.000,-3.912,0.030,750861.054,4092466.943,2.891,-0.250,20.000
74850.000,-3.910,0.030,750848.675,4092418.499,2.891,-0.250,20.000
74900.000,-3.908,0.030,750836.296,4092370.056,2.891,-0.250,20.000
74950.000,-3.906,0.030,750823.917,4092321.613,2.891,-0.250,20.000
75000.000,-3.904,0.030,750811.538,4092273.169,2.891,-0.250,20.000
75050.000,-3.902,0.030,750799.159,4092224.726,2.891,-0.250,20.000
75100.000,-3.900,0.030,750786.779,4092176.283,2.891,-0.250,20.000
75150.000,-3.897,0.030,750774.400,4092127.839,2.891,-0.250,20.000
75200.000,-3.895,0.030,750762.021,4092079.396,2.891,-0.250,20.000
75250.000,-3.893,0.030,750749.642,4092030.953,2.890,-0.251,20.000
75300.000,-3.891,0.030,750737.200,4091982.526,2.852,-0.289,20.000
75350.000,-3.889,0.030,750722.946,4091934.609,2.810,-0.332,20.000
75400.000,-3.887,0.030,750706.668,4091887.333,2.810,-0.332,20.000
75450.000,-3.885,0.030,750690.390,4091840.057,2.810,-0.332,20.000
75500.000,-3.883,0.030,750674.112,4091792.780,2.810,-0.332,20.000
75550.000,-3.882,0.030,750657.835,4091745.504,2.810,-0.332,20.000
75600.000,-3.881,0.030,750641.557,4091698.228,2.810,-0.332,20.000
75650.000,-3.881,0.030,750625.279,4091650.952,2.810,-0.332,20.000
75700.000,-3.881,0.030,750609.001,4091603.676,2.810,-0.332,20.000
75750.000,-3.882,0.030,750592.723,4091556.400,2.810,-0.332,20.000
75800.000,-3.883,0.030,750576.445,4091509.124,2.810,-0.332,20.000
75850.000,-3.886,0.030,750560.167,4091461.848,2.810,-0.332,20.000
75900.000,-3.889,0.030,750543.890,4091414.571,2.810,-0.332,20.000
75950.000,-3.892,0.030,750527.612,4091367.295,2.810,-0.332,20.000
76000.000,-3.896,0.030,750511.334,4091320.019,2.810,-0.332,20.000
76050.000,-3.901,0.030,750495.056,4091272.743,2.810,-0.332,20.000
76100.000,-3.907,0.030,750478.778,4091225.467,2.810,-0.332,20.000
76150.000,-3.913,0.030,750462.500,4091178.191,2.810,-0.332,20.000
76200.000,-3.920,0.030,750446.223,4091130.915,2.810,-0.332,20.000
76250.000,-3.927,0.030,750429.945,4091083.639,2.803,-0.338,20.000
76300.000,-3.935,0.030,750413.345,4091036.479,2.754,-0.387,20.000
76350.000,-3.944,0.030,750394.468,4090990.208,2.704,-0.438,20.000
76400.000,-3.954,0.030,750373.284,4090944.918,2.704,-0.438,20.000
76450.000,-3.964,0.030,750352.100,4090899.627,2.704,-0.438,20.000
76500.000,-3.974,0.030,750330.916,4090854.337,2.704,-0.438,20.000
76550.000,-3.986,0.030,750309.731,4090809.047,2.704,-0.438,20.000
76600.000,-3.997,0.030,750288.547,4090763.756,2.704,-0.438,20.000
76650.000,-4.008,0.030,750267.363,4090718.466,2.704,-0.438,20.000
76700.000,-4.019,0.030,750246.179,4090673.175,2.704,-0.438,20.000
76750.000,-4.029,0.030,750224.994,4090627.885,2.704,-0.438,20.000
76800.000,-4.038,0.030,750203.810,4090582.594,2.704,-0.438,20.000
76850.000,-4.047,0.030,750182.626,4090537.304,2.704,-0.438,20.000
76900.000,-4.056,0.030,750161.442,4090492.013,2.704,-0.438,20.000
76950.000,-4.064,0.030,750140.257,4090446.723,2.704,-0.438,20.000
77000.000,-4.071,0.030,750119.073,4090401.432,2.704,-0.438,20.000
77050.000,-4.078,0.030,750097.889,4090356.142,2.704,-0.438,20.000
77100.000,-4.084,0.030,750076.705,4090310.851,2.704,-0.438,20.000
77150.000,-4.090,0.030,750055.520,4090265.561,2.704,-0.438,20.000
77200.000,-4.095,0.030,750034.336,4090220.270,2.704,-0.438,20.000
77250.000,-4.100,0.030,750013.152,4090174.980,2.704,-0.438,20.000
77300.000,-4.104,0.030,749991.968,4090129.689,2.704,-0.438,20.000
77350.000,-4.108,0.030,749970.783,4090084.399,2.701,-0.441,20.000
77400.000,-4.111,0.030,749949.447,4090039.180,2.610,-0.531,20.000
77450.000,-4.114,0.030,749924.167,4089996.162,2.563,-0.579,20.000
77500.000,-4.116,0.030,749896.827,4089954.298,2.563,-0.579,20.000
77550.000,-4.117,0.030,749869.488,4089912.435,2.563,-0.579,20.000
77600.000,-4.118,0.030,749842.149,4089870.571,2.563,-0.579,20.000
77650.000,-4.119,0.030,749814.809,4089828.708,2.563,-0.579,20.000
77700.000,-4.119,0.030,749787.470,4089786.844,2.563,-0.579,20.000
77750.000,-4.120,0.030,749760.130,4089744.981,2.563,-0.579,20.000
77800.000,-4.120,0.030,749732.791,4089703.117,2.563,-0.579,20.000
77850.000,-4.121,0.030,749705.451,4089661.254,2.563,-0.579,20.000
77900.000,-4.121,0.030,749678.112,4089619.390,2.563,-0.579,20.000
77950.000,-4.122,0.030,749650.772,4089577.527,2.563,-0.579,20.000
78000.000,-4.122,0.030,749623.433,4089535.663,2.563,-0.579,20.000
78050.000,-4.123,0.030,749596.094,4089493.799,2.563,-0.579,20.000
78100.000,-4.123,0.030,749568.754,4089451.936,2.563,-0.579,20.000
78150.000,-4.124,0.030,749541.415,4089410.072,2.563,-0.579,20.000
78200.000,-4.124,0.030,749514.075,4089368.209,2.563,-0.579,20.000
78250.000,-4.124,0.030,749486.736,4089326.345,2.525,-0.616,20.000
78300.000,-4.125,0.030,749457.859,4089285.569,2.457,-0.685,20.000
78350.000,-4.125,0.030,749426.241,4089246.857,2.436,-0.706,20.000
78400.000,-4.126,0.030,749393.814,4089208.798,2.436,-0.706,20.000
78450.000,-4.126,0.030,749361.387,4089170.739,2.436,-0.706,20.000
78500.000,-4.127,0.030,749328.960,4089132.680,2.436,-0.706,20.000
78550.000,-4.127,0.030,749296.532,4089094.621,2.436,-0.706,20.000
78600.000,-4.128,0.030,749264.105,4089056.562,2.436,-0.706,20.000
78650.000,-4.128,0.030,749231.678,4089018.503,2.436,-0.706,20.000
78700.000,-4.129,0.030,749199.251,4088980.444,2.436,-0.706,20.000
78750.000,-4.129,0.030,749166.824,4088942.386,2.436,-0.706,20.000
78800.000,-4.130,0.030,749134.397,4088904.327,2.436,-0.706,20.000
78850.000,-4.130,0.030,749101.970,4088866.268,2.436,-0.706,20.000
78900.000,-4.131,0.030,749069.542,4088828.209,2.436,-0.706,20.000
78950.000,-4.131,0.030,749037.115,4088790.150,2.436,-0.706,20.000
79000.000,-4.132,0.030,749004.688,4088752.091,2.436,-0.706,20.000
79050.000,-4.132,0.030,748972.261,4088714.032,2.436,-0.706,20.000
79100.000,-4.133,0.030,748939.834,4088675.973,2.390,-0.751,20.000
79150.000,-4.133,0.030,748905.765,4088639.494,2.307,-0.835,20.000
79200.000,-4.134,0.030,748868.703,4088605.935,2.298,-0.844,20.000
79250.000,-4.134,0.030,748831.342,4088572.707,2.298,-0.844,20.000
79300.000,-4.134,0.030,748793.980,4088539.478,2.298,-0.844,20.000
79350.000,-4.135,0.030,748756.619,4088506.250,2.298,-0.844,20.000
79400.000,-4.135,0.030,748719.258,4088473.021,2.298,-0.844,20.000
79450.000,-4.137,0.030,748681.896,4088439.793,2.298,-0.844,20.000
79500.000,-4.140,0.030,748644.535,4088406.564,2.298,-0.844,20.000
79550.000,-4.145,0.030,748607.174,4088373.336,2.298,-0.844,20.000
79600.000,-4.150,0.030,748569.812,4088340.107,2.298,-0.844,20.000
79650.000,-4.157,0.030,748532.451,4088306.879,2.298,-0.844,20.000
79700.000,-4.165,0.030,748495.090,4088273.650,2.283,-0.858,20.000
79750.000,-4.175,0.030,748457.262,4088240.958,2.257,-0.885,20.000
79800.000,-4.186,0.030,748418.581,4088209.280,2.251,-0.891,20.000
79850.000,-4.198,0.030,748379.699,4088177.845,2.251,-0.891,20.000
79900.000,-4.211,0.030,748340.816,4088146.410,2.251,-0.891,20.000
79950.000,-4.225,0.030,748301.934,4088114.975,2.251,-0.891,20.000
80000.000,-4.241,0.030,748263.052,4088083.540,2.251,-0.891,20.000
80050.000,-4.257,0.030,748224.169,4088052.105,2.251,-0.891,20.000
80100.000,-4.273,0.030,748185.287,4088020.670,2.251,-0.891,20.000
80150.000,-4.289,0.030,748146.405,4087989.234,2.251,-0.891,20.000
80200.000,-4.305,0.030,748107.522,4087957.799,2.251,-0.891,20.000
80250.000,-4.322,0.030,748068.640,4087926.364,2.251,-0.891,20.000
80300.000,-4.339,0.030,748029.758,4087894.929,2.250,-0.892,20.000
80350.000,-4.357,0.030,747990.847,4087863.531,2.201,-0.940,20.000
80400.000,-4.374,0.030,747950.478,4087834.060,2.129,-1.013,20.000
80450.000,-4.392,0.030,747908.066,4087807.580,2.129,-1.013,20.000
80500.000,-4.409,0.030,747865.654,4087781.100,2.129,-1.013,20.000
80550.000,-4.425,0.030,747823.241,4087754.620,2.129,-1.013,20.000
80600.000,-4.439,0.030,747780.829,4087728.139,2.129,-1.013,20.000
80650.000,-4.453,0.030,747738.417,4087701.659,2.129,-1.013,20.000
80700.000,-4.466,0.030,747696.005,4087675.179,2.129,-1.013,20.000
80750.000,-4.477,0.030,747653.592,4087648.699,2.129,-1.013,20.000
80800.000,-4.488,0.030,747611.180,4087622.219,2.129,-1.013,20.000
80850.000,-4.498,0.030,747568.768,4087595.738,2.129,-1.013,20.000
80900.000,-4.507,0.030,747526.356,4087569.258,2.129,-1.013,20.000
80950.000,-4.514,0.030,747483.943,4087542.778,2.129,-1.013,20.000
81000.000,-4.522,0.030,747441.531,4087516.298,2.129,-1.013,20.000
81050.000,-4.529,0.030,747399.119,4087489.818,2.129,-1.013,20.000
81100.000,-4.537,0.030,747356.707,4087463.338,2.129,-1.013,20.000
81150.000,-4.545,0.030,747314.294,4087436.857,2.129,-1.013,20.000
81200.000,-4.553,0.030,747271.882,4087410.377,2.129,-1.013,20.000
81250.000,-4.563,0.030,747229.470,4087383.897,2.095,-1.046,20.000
81300.000,-4.572,0.030,747186.226,4087358.871,1.971,-1.171,20.000
81350.000,-4.582,0.030,747140.167,4087339.412,1.971,-1.171,20.000
81400.000,-4.593,0.030,747094.109,4087319.954,1.971,-1.171,20.000
81450.000,-4.604,0.030,747048.051,4087300.495,1.971,-1.171,20.000
81500.000,-4.616,0.030,747001.992,4087281.037,1.971,-1.171,20.000
81550.000,-4.628,0.030,746955.934,4087261.579,1.971,-1.171,20.000
81600.000,-4.641,0.030,746909.876,4087242.120,1.971,-1.171,20.000
81650.000,-4.654,0.030,746863.817,4087222.662,1.971,-1.171,20.000
81700.000,-4.668,0.030,746817.759,4087203.203,1.971,-1.171,20.000
81750.000,-4.682,0.030,746771.701,4087183.745,1.971,-1.171,20.000
81800.000,-4.697,0.030,746725.642,4087164.286,1.971,-1.171,20.000
81850.000,-4.712,0.030,746679.584,4087144.828,1.971,-1.171,20.000
81900.000,-4.728,0.030,746633.526,4087125.370,1.971,-1.171,20.000
81950.000,-4.744,0.030,746587.467,4087105.911,1.971,-1.171,20.000
82000.000,-4.760,0.030,746541.409,4087086.453,1.971,-1.171,20.000
82050.000,-4.777,0.030,746495.351,4087066.994,1.971,-1.171,20.000
82100.000,-4.793,0.030,746449.292,4087047.536,1.971,-1.171,20.000
82150.000,-4.810,0.030,746403.234,4087028.078,1.971,-1.171,20.000
82200.000,-4.826,0.030,746357.176,4087008.619,1.971,-1.171,20.000
82250.000,-4.843,0.030,746311.117,4086989.161,1.971,-1.171,20.000
82300.000,-4.859,0.030,746265.059,4086969.702,1.971,-1.171,20.000
82350.000,-4.876,0.030,746219.001,4086950.244,1.971,-1.171,20.000
82400.000,-4.893,0.030,746172.942,4086930.785,1.971,-1.171,20.000
82450.000,-4.909,0.030,746126.884,4086911.327,1.971,-1.171,20.000
82500.000,-4.926,0.030,746080.826,4086891.869,1.971,-1.171,20.000
82550.000,-4.942,0.030,746034.767,4086872.410,1.971,-1.171,20.000
82600.000,-4.959,0.030,745988.709,4086852.952,1.971,-1.171,20.000
82650.000,-4.978,0.030,745942.651,4086833.493,1.971,-1.171,20.000
82700.000,-5.000,0.030,745896.592,4086814.035,1.971,-1.171,20.000
82750.000,-5.025,0.030,745850.534,4086794.577,1.971,-1.171,20.000
82800.000,-5.053,0.030,745804.476,4086775.118,1.971,-1.171,20.000
82850.000,-5.084,0.030,745758.417,4086755.660,1.971,-1.171,20.000
82900.000,-5.118,0.030,745712.359,4086736.201,1.971,-1.171,20.000
82950.000,-5.154,0.030,745666.301,4086716.743,1.971,-1.171,20.000
83000.000,-5.194,0.030,745620.242,4086697.284,1.754,-1.387,20.000
83050.000,-5.236,0.030,745571.351,4086688.205,1.642,-1.500,20.000
83100.000,-5.281,0.030,745521.487,4086684.644,1.636,-1.505,20.000
83150.000,-5.329,0.030,745471.595,4086681.366,1.636,-1.505,20.000
83200.000,-5.380,0.030,745421.702,4086678.088,1.636,-1.505,20.000
83250.000,-5.433,0.030,745371.810,4086674.810,1.636,-1.505,20.000
83300.000,-5.490,0.030,745321.917,4086671.532,1.636,-1.505,20.000
83350.000,-5.549,0.030,745272.025,4086668.254,1.636,-1.505,20.000
83400.000,-5.612,0.030,745222.132,4086664.976,1.636,-1.505,20.000
83450.000,-5.678,0.030,745172.240,4086661.698,1.636,-1.505,20.000
83500.000,-5.750,0.030,745122.348,4086658.420,1.636,-1.505,20.000
83550.000,-5.826,0.030,745072.455,4086655.142,1.636,-1.505,20.000
83600.000,-5.908,0.030,745022.563,4086651.864,1.636,-1.505,20.000
83650.000,-5.994,0.030,744972.670,4086648.585,1.636,-1.505,20.000
83700.000,-6.083,0.030,744922.778,4086645.307,1.636,-1.505,20.000
83750.000,-6.174,0.030,744872.885,4086642.029,1.473,-1.669,20.000
83800.000,-6.266,0.030,744823.833,4086646.849,1.273,-1.868,20.000
83850.000,-6.361,0.030,744776.041,4086661.505,1.256,-1.886,20.000
83900.000,-6.458,0.030,744728.504,4086677.004,1.256,-1.886,20.000
83950.000,-6.557,0.030,744680.967,4086692.503,1.256,-1.886,20.000
84000.000,-6.645,0.030,744633.430,4086708.002,1.256,-1.886,20.000
84050.000,-6.721,0.030,744585.892,4086723.501,1.256,-1.886,20.000
84100.000,-6.785,0.030,744538.355,4086739.000,1.256,-1.886,20.000
84150.000,-6.838,0.030,744490.818,4086754.499,1.256,-1.886,20.000
84200.000,-6.879,0.030,744443.281,4086769.998,1.224,-1.917,20.000
84250.000,-6.908,0.030,744396.276,4086786.962,1.059,-2.083,20.000
84300.000,-6.926,0.030,744352.958,4086811.301,0.963,-2.179,20.000
84350.000,-6.932,0.030,744311.920,4086839.864,0.963,-2.179,20.000
84400.000,-6.926,0.030,744270.881,4086868.427,0.963,-2.179,20.000
84450.000,-6.908,0.030,744229.843,4086896.989,0.963,-2.179,20.000
84500.000,-6.879,0.030,744188.804,4086925.552,0.963,-2.179,20.000
84550.000,-6.848,0.030,744147.766,4086954.115,0.963,-2.179,20.000
84600.000,-6.814,0.030,744106.727,4086982.678,0.963,-2.179,20.000
84650.000,-6.778,0.030,744065.689,4087011.241,0.951,-2.190,20.000
84700.000,-6.740,0.030,744024.980,4087040.265,0.808,-2.334,20.000
84750.000,-6.700,0.030,743989.093,4087074.597,0.704,-2.437,20.000
84800.000,-6.658,0.030,743956.710,4087112.694,0.704,-2.437,20.000
84850.000,-6.613,0.030,743924.328,4087150.791,0.704,-2.437,20.000
84900.000,-6.566,0.030,743891.945,4087188.888,0.704,-2.437,20.000
84950.000,-6.517,0.030,743859.563,4087226.985,0.704,-2.437,20.000
85000.000,-6.466,0.030,743827.181,4087265.082,0.680,-2.462,20.000
85050.000,-6.426,0.030,743795.774,4087303.927,0.573,-2.569,20.000
85100.000,-6.397,0.030,743768.693,4087345.905,0.515,-2.627,20.000
85150.000,-6.381,0.030,743744.078,4087389.426,0.515,-2.627,20.000
85200.000,-6.375,0.030,743719.463,4087432.947,0.515,-2.627,20.000
85250.000,-6.382,0.030,743694.848,4087476.468,0.515,-2.627,20.000
85300.000,-6.400,0.030,743670.233,4087519.990,0.515,-2.627,20.000
85350.000,-6.429,0.030,743645.617,4087563.511,0.515,-2.627,20.000
85400.000,-6.470,0.030,743621.002,4087607.032,0.515,-2.627,20.000
85450.000,-6.523,0.030,743596.387,4087650.553,0.515,-2.627,20.000
85500.000,-6.587,0.030,743571.772,4087694.074,0.515,-2.627,20.000
85550.000,-6.662,0.030,743547.157,4087737.596,0.515,-2.627,20.000
85600.000,-6.736,0.030,743522.542,4087781.117,0.515,-2.627,20.000
85650.000,-6.810,0.030,743497.927,4087824.638,0.515,-2.627,20.000
85700.000,-6.884,0.030,743473.312,4087868.159,0.515,-2.627,20.000
85750.000,-6.958,0.030,743448.697,4087911.681,0.515,-2.627,20.000
85800.000,-7.033,0.030,743424.082,4087955.202,0.515,-2.627,20.000
85850.000,-7.114,0.030,743399.467,4087998.723,0.515,-2.627,20.000
85900.000,-7.202,0.030,743374.852,4088042.244,0.515,-2.627,20.000
85950.000,-7.296,0.030,743350.236,4088085.766,0.515,-2.627,20.000
86000.000,-7.398,0.030,743325.621,4088129.287,0.515,-2.627,20.000
86050.000,-7.506,0.030,743301.006,4088172.808,0.515,-2.627,20.000
86100.000,-7.621,0.030,743276.391,4088216.329,0.515,-2.627,20.000
86150.000,-7.744,0.030,743251.776,4088259.851,0.515,-2.627,20.000
86200.000,-7.872,0.030,743227.161,4088303.372,0.515,-2.627,20.000
86250.000,-8.008,0.030,743202.546,4088346.893,0.515,-2.627,20.000
86300.000,-8.151,0.030,743177.931,4088390.414,0.515,-2.627,20.000
86350.000,-8.300,0.030,743153.316,4088433.935,0.561,-2.580,20.000
86400.000,-8.457,0.030,743126.828,4088476.067,0.807,-2.335,20.000
86450.000,-8.620,0.030,743090.802,4088510.571,0.910,-2.231,20.000
86500.000,-8.790,0.030,743051.319,4088541.248,0.910,-2.231,20.000
86550.000,-8.966,0.030,743011.836,4088571.926,0.910,-2.231,20.000
86600.000,-9.150,0.030,742972.353,4088602.603,0.910,-2.231,20.000
86650.000,-9.341,0.030,742932.870,4088633.281,0.910,-2.231,20.000
86700.000,-9.538,0.030,742893.388,4088663.958,0.910,-2.231,20.000
86750.000,-9.721,0.030,742853.905,4088694.635,1.344,-1.798,20.000
86800.000,-9.889,0.030,742805.252,4088705.862,1.431,-1.710,20.000
86850.000,-10.043,0.030,742755.737,4088712.813,1.431,-1.710,20.000
86900.000,-10.176,0.030,742706.223,4088719.765,1.431,-1.710,20.000
86950.000,-10.287,0.030,742656.709,4088726.717,1.431,-1.710,20.000
87000.000,-10.376,0.030,742607.194,4088733.669,1.431,-1.710,20.000
87050.000,-10.444,0.030,742557.680,4088740.621,1.432,-1.709,20.000
87100.000,-10.491,0.030,742508.159,4088747.529,1.761,-1.381,20.000
87150.000,-10.517,0.030,742459.742,4088738.223,1.845,-1.296,20.000
87200.000,-10.520,0.030,742411.615,4088724.665,1.845,-1.296,20.000
87250.000,-10.503,0.030,742363.488,4088711.108,1.845,-1.296,20.000
87300.000,-10.464,0.030,742315.362,4088697.550,1.845,-1.296,20.000
87350.000,-10.404,0.030,742267.235,4088683.993,1.845,-1.296,20.000
87400.000,-10.322,0.030,742219.108,4088670.435,1.845,-1.296,20.000
87450.000,-10.219,0.030,742170.981,4088656.878,1.845,-1.296,20.000
87500.000,-10.094,0.030,742122.854,4088643.320,1.845,-1.296,20.000
87550.000,-9.948,0.030,742074.727,4088629.763,1.845,-1.296,20.000
87600.000,-9.780,0.030,742026.600,4088616.205,1.845,-1.296,20.000
87650.000,-9.591,0.030,741978.474,4088602.648,1.845,-1.296,20.000
87700.000,-9.381,0.030,741930.347,4088589.090,1.845,-1.296,20.000
87750.000,-9.149,0.030,741882.220,4088575.533,1.845,-1.296,20.000
87800.000,-8.917,0.030,741834.093,4088561.975,1.845,-1.296,20.000
87850.000,-8.685,0.030,741785.966,4088548.418,1.845,-1.296,20.000
87900.000,-8.453,0.030,741737.839,4088534.861,1.845,-1.296,20.000
87950.000,-8.221,0.030,741689.712,4088521.303,1.845,-1.296,20.000
88000.000,-7.989,0.030,741641.586,4088507.746,1.845,-1.296,20.000
88050.000,-7.757,0.030,741593.459,4088494.188,1.845,-1.296,20.000
88100.000,-7.525,0.030,741545.332,4088480.631,1.845,-1.296,20.000
88150.000,-7.293,0.030,741497.205,4088467.073,1.845,-1.296,20.000
88200.000,-7.061,0.030,741449.078,4088453.516,1.845,-1.296,20.000
88250.000,-6.829,0.030,741400.951,4088439.958,1.845,-1.296,20.000
88300.000,-6.602,0.030,741352.824,4088426.401,1.845,-1.296,20.000
88350.000,-6.384,0.030,741304.697,4088412.843,1.845,-1.296,20.000
88400.000,-6.178,0.030,741256.571,4088399.286,1.845,-1.296,20.000
88450.000,-5.982,0.030,741208.444,4088385.728,1.845,-1.296,20.000
88500.000,-5.796,0.030,741160.317,4088372.171,1.845,-1.296,20.000
88550.000,-5.621,0.030,741112.190,4088358.613,1.845,-1.296,20.000
88600.000,-5.456,0.030,741064.063,4088345.056,1.845,-1.296,20.000
88650.000,-5.301,0.030,741015.936,4088331.498,1.845,-1.296,20.000
88700.000,-5.158,0.030,740967.809,4088317.941,1.845,-1.296,20.000
88750.000,-5.024,0.030,740919.683,4088304.383,1.845,-1.296,20.000
88800.000,-4.901,0.030,740871.556,4088290.826,1.845,-1.296,20.000
88850.000,-4.789,0.030,740823.429,4088277.268,1.845,-1.296,20.000
88900.000,-4.687,0.030,740775.302,4088263.711,1.845,-1.296,20.000
88950.000,-4.595,0.030,740727.175,4088250.154,1.845,-1.296,20.000
89000.000,-4.514,0.030,740679.048,4088236.596,1.845,-1.296,20.000
89050.000,-4.444,0.030,740630.921,4088223.039,1.845,-1.296,20.000
89100.000,-4.384,0.030,740582.795,4088209.481,1.845,-1.296,20.000
89150.000,-4.334,0.030,740534.668,4088195.924,1.845,-1.296,20.000
89200.000,-4.295,0.030,740486.541,4088182.366,1.845,-1.296,20.000
89250.000,-4.266,0.030,740438.414,4088168.809,1.845,-1.296,20.000
89300.000,-4.248,0.030,740390.287,4088155.251,1.845,-1.296,20.000
89350.000,-4.236,0.030,740342.160,4088141.694,1.841,-1.300,20.000
89400.000,-4.224,0.030,740293.979,4088128.333,1.811,-1.331,20.000
89450.000,-4.212,0.030,740245.414,4088116.461,1.803,-1.339,20.000
89500.000,-4.200,0.030,740196.755,4088104.958,1.803,-1.339,20.000
89550.000,-4.188,0.030,740148.096,4088093.456,1.803,-1.339,20.000
89600.000,-4.176,0.030,740099.437,4088081.954,1.803,-1.339,20.000
89650.000,-4.164,0.030,740050.778,4088070.451,1.803,-1.339,20.000
89700.000,-4.152,0.030,740002.119,4088058.949,1.803,-1.339,20.000
89750.000,-4.139,0.030,739953.460,4088047.447,1.803,-1.339,20.000
89800.000,-4.127,0.030,739904.801,4088035.945,1.803,-1.339,20.000
89850.000,-4.115,0.030,739856.142,4088024.442,1.803,-1.339,20.000
89900.000,-4.103,0.030,739807.483,4088012.940,1.803,-1.339,20.000
89950.000,-4.093,0.030,739758.824,4088001.438,1.803,-1.339,20.000
90000.000,-4.083,0.030,739710.165,4087989.935,1.803,-1.339,20.000
90050.000,-4.076,0.030,739661.506,4087978.433,1.803,-1.339,20.000
90100.000,-4.070,0.030,739612.847,4087966.931,1.803,-1.339,20.000
90150.000,-4.065,0.030,739564.188,4087955.429,1.803,-1.339,20.000
90200.000,-4.062,0.030,739515.529,4087943.926,1.803,-1.339,20.000
90250.000,-4.061,0.030,739466.870,4087932.424,1.803,-1.339,20.000
90300.000,-4.061,0.030,739418.211,4087920.922,1.803,-1.339,20.000
90350.000,-4.063,0.030,739369.552,4087909.419,1.803,-1.339,20.000
90400.000,-4.066,0.030,739320.893,4087897.917,1.803,-1.339,20.000
90450.000,-4.070,0.030,739272.234,4087886.415,1.803,-1.339,20.000
90500.000,-4.077,0.030,739223.575,4087874.913,1.803,-1.339,20.000
90550.000,-4.084,0.030,739174.916,4087863.410,1.803,-1.339,20.000
90600.000,-4.093,0.030,739126.257,4087851.908,1.803,-1.339,20.000
90650.000,-4.104,0.030,739077.598,4087840.406,1.803,-1.339,20.000
90700.000,-4.117,0.030,739028.939,4087828.903,1.803,-1.339,20.000
90750.000,-4.130,0.030,738980.281,4087817.401,1.803,-1.339,20.000
90800.000,-4.146,0.030,738931.622,4087805.899,1.803,-1.339,20.000
90850.000,-4.163,0.030,738882.963,4087794.397,1.803,-1.339,20.000
90900.000,-4.181,0.030,738834.304,4087782.894,1.803,-1.339,20.000
90950.000,-4.201,0.030,738785.645,4087771.392,1.803,-1.339,20.000
91000.000,-4.221,0.030,738736.986,4087759.890,1.803,-1.339,20.000
91050.000,-4.241,0.030,738688.327,4087748.387,1.803,-1.339,20.000
91100.000,-4.261,0.030,738639.668,4087736.885,1.803,-1.339,20.000
91150.000,-4.281,0.030,738591.009,4087725.383,1.803,-1.339,20.000
91200.000,-4.301,0.030,738542.350,4087713.881,1.803,-1.339,20.000
91250.000,-4.321,0.030,738493.691,4087702.378,1.803,-1.339,20.000
91300.000,-4.341,0.030,738445.032,4087690.876,1.803,-1.339,20.000
91350.000,-4.361,0.030,738396.373,4087679.374,1.803,-1.339,20.000
91400.000,-4.381,0.030,738347.714,4087667.871,1.803,-1.339,20.000
91450.000,-4.401,0.030,738299.055,4087656.369,1.803,-1.339,20.000
91500.000,-4.421,0.030,738250.396,4087644.867,1.803,-1.339,20.000
91550.000,-4.441,0.030,738201.737,4087633.365,1.803,-1.339,20.000
